ID,Year,Month,Day,Date_,Hour,Minute,Second,Time_,Date,Spacecraft_,Spacecraft,Type_ipshock,Origem,Chave,Repete?,Accept
362000000,2013,4,22,4/22/2013,10,8,20,10:08:20 AM,2013-04-22 10:08:20,STEREO-A,STA,FF,SSC,201342210820STEREO-A,Repetido,1
2283,2013,4,27,4/27/2013,1,9,56,1:09:56 AM,2013-04-27 01:09:56,STEREO-B,STB,FF,IPShock,20134271956STEREO-B,,0
363000000,2013,4,27,4/27/2013,1,9,56,1:09:56 AM,2013-04-27 01:09:56,STEREO-B,STB,FF,SSC,20134271956STEREO-B,Repetido,1
2284,2013,4,27,4/27/2013,4,19,43,4:19:43 AM,2013-04-27 04:19:43,STEREO-A,STA,FF,IPShock,201342741943STEREO-A,,0
364000000,2013,4,27,4/27/2013,4,19,43,4:19:43 AM,2013-04-27 04:19:43,STEREO-A,STA,FF,SSC,201342741943STEREO-A,Repetido,1
365000000,2013,4,27,4/27/2013,23,32,15,11:32:15 PM,2013-04-27 23:32:15,STEREO-A,STA,FF,SSC,2013427233215STEREO-A,,0
2285,2013,4,27,4/27/2013,23,32,15,11:32:15 PM,2013-04-27 23:32:15,STEREO-A,STA,FF,IPShock,2013427233215STEREO-A,Repetido,1
2286,2013,4,28,4/28/2013,19,38,8,7:38:08 PM,2013-04-28 19:38:08,STEREO-B,STB,FF,IPShock,201342819388STEREO-B,,0
366000000,2013,4,28,4/28/2013,19,38,8,7:38:08 PM,2013-04-28 19:38:08,STEREO-B,STB,FF,SSC,201342819388STEREO-B,Repetido,1
2287,2013,4,30,4/30/2013,4,17,41,4:17:41 AM,2013-04-30 04:17:41,STEREO-A,STA,FF,IPShock,201343041741STEREO-A,,0
367000000,2013,4,30,4/30/2013,4,17,41,4:17:41 AM,2013-04-30 04:17:41,STEREO-A,STA,FF,SSC,201343041741STEREO-A,Repetido,1
2290,2013,5,1,5/1/2013,3,52,3,3:52:03 AM,2013-05-01 03:52:03,STEREO-A,STA,FR,IPShock,2013513523STEREO-A,,0
2291,2013,5,2,5/2/2013,21,2,26,9:02:26 PM,2013-05-02 21:02:26,STEREO-A,STA,FF,IPShock,20135221226STEREO-A,,0
368000000,2013,5,2,5/2/2013,21,2,26,9:02:26 PM,2013-05-02 21:02:26,STEREO-A,STA,FF,SSC,20135221226STEREO-A,Repetido,1
2292,2013,5,4,5/4/2013,4,52,47,4:52:47 AM,2013-05-04 04:52:47,STEREO-B,STB,FF,IPShock,20135445247STEREO-B,,0
369000000,2013,5,4,5/4/2013,4,52,47,4:52:47 AM,2013-05-04 04:52:47,STEREO-B,STB,FF,SSC,20135445247STEREO-B,Repetido,1
370000000,2013,5,6,5/6/2013,6,36,37,6:36:37 AM,2013-05-06 06:36:37,STEREO-A,STA,FF,SSC,20135663637STEREO-A,,0
2293,2013,5,6,5/6/2013,6,36,37,6:36:37 AM,2013-05-06 06:36:37,STEREO-A,STA,FF,IPShock,20135663637STEREO-A,Repetido,1
2294,2013,5,7,5/7/2013,4,37,7,4:37:07 AM,2013-05-07 04:37:07,STEREO-B,STB,FF,IPShock,2013574377STEREO-B,,0
371000000,2013,5,7,5/7/2013,4,37,7,4:37:07 AM,2013-05-07 04:37:07,STEREO-B,STB,FF,SSC,2013574377STEREO-B,Repetido,1
2295,2013,5,12,5/12/2013,23,30,46,11:30:46 PM,2013-05-12 23:30:46,STEREO-A,STA,FF,IPShock,2013512233046STEREO-A,,0
372000000,2013,5,12,5/12/2013,23,30,46,11:30:46 PM,2013-05-12 23:30:46,STEREO-A,STA,FF,SSC,2013512233046STEREO-A,Repetido,1
2296,2013,5,15,5/15/2013,13,34,53,1:34:53 PM,2013-05-15 13:34:53,STEREO-B,STB,FF,IPShock,2013515133453STEREO-B,,0
373000000,2013,5,15,5/15/2013,13,34,53,1:34:53 PM,2013-05-15 13:34:53,STEREO-B,STB,FF,SSC,2013515133453STEREO-B,Repetido,1
374000000,2013,5,16,5/16/2013,5,22,35,5:22:35 AM,2013-05-16 05:22:35,STEREO-A,STA,FF,SSC,201351652235STEREO-A,,0
2297,2013,5,16,5/16/2013,9,42,43,9:42:43 AM,2013-05-16 09:42:43,STEREO-A,STA,FF,IPShock,201351694243STEREO-A,,0
375000000,2013,5,16,5/16/2013,9,42,43,9:42:43 AM,2013-05-16 09:42:43,STEREO-A,STA,FF,SSC,201351694243STEREO-A,Repetido,1
376000000,2013,5,17,5/17/2013,0,5,35,12:05:35 AM,2013-05-17 00:05:35,STEREO-A,STA,FR,SSC,20135170535STEREO-A,,0
2298,2013,5,17,5/17/2013,0,5,35,12:05:35 AM,2013-05-17 00:05:35,STEREO-A,STA,FR,IPShock,20135170535STEREO-A,Repetido,1
377000000,2013,5,17,5/17/2013,2,54,1,2:54:01 AM,2013-05-17 02:54:01,STEREO-B,STB,FF,SSC,20135172541STEREO-B,,0
2299,2013,5,17,5/17/2013,2,54,1,2:54:01 AM,2013-05-17 02:54:01,STEREO-B,STB,FF,IPShock,20135172541STEREO-B,Repetido,1
2305,2013,5,23,5/23/2013,22,21,16,10:21:16 PM,2013-05-23 22:21:16,STEREO-B,STB,FR,IPShock,2013523222116STEREO-B,,0
378000000,2013,5,23,5/23/2013,22,21,16,10:21:16 PM,2013-05-23 22:21:16,STEREO-B,STB,FR,SSC,2013523222116STEREO-B,Repetido,1
2306,2013,5,24,5/24/2013,6,51,46,6:51:46 AM,2013-05-24 06:51:46,STEREO-A,STA,FF,IPShock,201352465146STEREO-A,,0
379000000,2013,5,24,5/24/2013,6,51,46,6:51:46 AM,2013-05-24 06:51:46,STEREO-A,STA,FF,SSC,201352465146STEREO-A,Repetido,1
2310,2013,5,25,5/25/2013,6,5,8,6:05:08 AM,2013-05-25 06:05:08,STEREO-A,STA,FF,IPShock,2013525658STEREO-A,,0
380000000,2013,5,25,5/25/2013,6,5,8,6:05:08 AM,2013-05-25 06:05:08,STEREO-A,STA,FF,SSC,2013525658STEREO-A,Repetido,1
2312,2013,5,26,5/26/2013,0,53,13,12:53:13 AM,2013-05-26 00:53:13,STEREO-B,STB,FF,IPShock,201352605313STEREO-B,,0
2313,2013,5,30,5/30/2013,3,7,29,3:07:29 AM,2013-05-30 03:07:29,STEREO-B,STB,FF,IPShock,20135303729STEREO-B,,0
2314,2013,5,30,5/30/2013,20,25,0,8:25:00 PM,2013-05-30 20:25:00,STEREO-B,STB,FF,IPShock,201353020250STEREO-B,,0
381000000,2013,5,30,5/30/2013,20,25,0,8:25:00 PM,2013-05-30 20:25:00,STEREO-B,STB,FF,SSC,201353020250STEREO-B,Repetido,1
2319,2013,6,2,6/2/2013,6,9,10,6:09:10 AM,2013-06-02 06:09:10,STEREO-B,STB,FF,IPShock,2013626910STEREO-B,,0
382000000,2013,6,2,6/2/2013,6,9,10,6:09:10 AM,2013-06-02 06:09:10,STEREO-B,STB,FF,SSC,2013626910STEREO-B,Repetido,1
2320,2013,6,3,6/3/2013,17,12,29,5:12:29 PM,2013-06-03 17:12:29,STEREO-A,STA,FR,IPShock,201363171229STEREO-A,,0
383000000,2013,6,3,6/3/2013,17,12,29,5:12:29 PM,2013-06-03 17:12:29,STEREO-A,STA,FR,SSC,201363171229STEREO-A,Repetido,1
384000000,2013,6,10,6/10/2013,8,45,58,8:45:58 AM,2013-06-10 08:45:58,STEREO-A,STA,FF,SSC,201361084558STEREO-A,,0
2321,2013,6,11,6/11/2013,3,37,16,3:37:16 AM,2013-06-11 03:37:16,STEREO-A,STA,FR,IPShock,201361133716STEREO-A,,0
385000000,2013,6,11,6/11/2013,3,37,16,3:37:16 AM,2013-06-11 03:37:16,STEREO-A,STA,FR,SSC,201361133716STEREO-A,Repetido,1
386000000,2013,6,11,6/11/2013,14,4,50,2:04:50 PM,2013-06-11 14:04:50,STEREO-A,STA,FR,SSC,201361114450STEREO-A,,0
2322,2013,6,20,6/20/2013,2,47,4,2:47:04 AM,2013-06-20 02:47:04,STEREO-B,STB,FF,IPShock,20136202474STEREO-B,,0
387000000,2013,6,20,6/20/2013,2,47,4,2:47:04 AM,2013-06-20 02:47:04,STEREO-B,STB,FF,SSC,20136202474STEREO-B,Repetido,1
388000000,2013,6,26,6/26/2013,13,18,44,1:18:44 PM,2013-06-26 13:18:44,STEREO-B,STB,FF,SSC,2013626131844STEREO-B,,0
2328,2013,6,27,6/27/2013,16,17,42,4:17:42 PM,2013-06-27 16:17:42,STEREO-A,STA,FF,IPShock,2013627161742STEREO-A,,0
389000000,2013,6,27,6/27/2013,16,17,42,4:17:42 PM,2013-06-27 16:17:42,STEREO-A,STA,FF,SSC,2013627161742STEREO-A,Repetido,1
2331,2013,7,5,7/5/2013,7,4,30,7:04:30 AM,2013-07-05 07:04:30,STEREO-B,STB,FF,IPShock,2013757430STEREO-B,,0
390000000,2013,7,5,7/5/2013,7,4,30,7:04:30 AM,2013-07-05 07:04:30,STEREO-B,STB,FF,SSC,2013757430STEREO-B,Repetido,1
391000000,2013,7,15,7/15/2013,22,20,3,10:20:03 PM,2013-07-15 22:20:03,STEREO-B,STB,FF,SSC,201371522203STEREO-B,,0
2338,2013,7,25,7/25/2013,6,12,46,6:12:46 AM,2013-07-25 06:12:46,STEREO-A,STA,FF,IPShock,201372561246STEREO-A,,0
392000000,2013,7,25,7/25/2013,6,12,46,6:12:46 AM,2013-07-25 06:12:46,STEREO-A,STA,FF,SSC,201372561246STEREO-A,Repetido,1
2339,2013,7,25,7/25/2013,7,2,12,7:02:12 AM,2013-07-25 07:02:12,STEREO-A,STA,FF,IPShock,20137257212STEREO-A,,0
2340,2013,7,25,7/25/2013,7,52,12,7:52:12 AM,2013-07-25 07:52:12,STEREO-B,STB,FF,IPShock,201372575212STEREO-B,,0
393000000,2013,7,25,7/25/2013,7,52,12,7:52:12 AM,2013-07-25 07:52:12,STEREO-B,STB,FF,SSC,201372575212STEREO-B,Repetido,1
2342,2013,7,27,7/27/2013,18,53,50,6:53:50 PM,2013-07-27 18:53:50,STEREO-A,STA,FF,IPShock,2013727185350STEREO-A,,0
394000000,2013,8,4,8/4/2013,13,42,51,1:42:51 PM,2013-08-04 13:42:51,STEREO-A,STA,FF,SSC,201384134251STEREO-A,,0
2343,2013,8,4,8/4/2013,13,42,51,1:42:51 PM,2013-08-04 13:42:51,STEREO-A,STA,FF,IPShock,201384134251STEREO-A,Repetido,1
2344,2013,8,5,8/5/2013,9,21,41,9:21:41 AM,2013-08-05 09:21:41,STEREO-B,STB,FF,IPShock,20138592141STEREO-B,,0
395000000,2013,8,5,8/5/2013,9,21,41,9:21:41 AM,2013-08-05 09:21:41,STEREO-B,STB,FF,SSC,20138592141STEREO-B,Repetido,1
2345,2013,8,10,8/10/2013,9,18,3,9:18:03 AM,2013-08-10 09:18:03,STEREO-A,STA,FF,IPShock,20138109183STEREO-A,,0
396000000,2013,8,10,8/10/2013,9,18,3,9:18:03 AM,2013-08-10 09:18:03,STEREO-A,STA,FF,SSC,20138109183STEREO-A,Repetido,1
397000000,2013,8,11,8/11/2013,14,49,21,2:49:21 PM,2013-08-11 14:49:21,STEREO-B,STB,FR,SSC,2013811144921STEREO-B,,0
2346,2013,8,11,8/11/2013,14,49,21,2:49:21 PM,2013-08-11 14:49:21,STEREO-B,STB,FR,IPShock,2013811144921STEREO-B,Repetido,1
2347,2013,8,12,8/12/2013,13,45,58,1:45:58 PM,2013-08-12 13:45:58,STEREO-A,STA,FF,IPShock,2013812134558STEREO-A,,0
398000000,2013,8,12,8/12/2013,13,46,0,1:46:00 PM,2013-08-12 13:46:00,STEREO-A,STA,FF,SSC,201381213460STEREO-A,,0
2348,2013,8,18,8/18/2013,14,42,9,2:42:09 PM,2013-08-18 14:42:09,STEREO-A,STA,FF,IPShock,201381814429STEREO-A,,0
399000000,2013,8,18,8/18/2013,14,42,9,2:42:09 PM,2013-08-18 14:42:09,STEREO-A,STA,FF,SSC,201381814429STEREO-A,Repetido,1
2349,2013,8,22,8/22/2013,2,9,47,2:09:47 AM,2013-08-22 02:09:47,STEREO-B,STB,FF,IPShock,20138222947STEREO-B,,0
400000000,2013,8,22,8/22/2013,2,9,47,2:09:47 AM,2013-08-22 02:09:47,STEREO-B,STB,FF,SSC,20138222947STEREO-B,Repetido,1
2351,2013,8,22,8/22/2013,7,5,50,7:05:50 AM,2013-08-22 07:05:50,STEREO-A,STA,FF,IPShock,20138227550STEREO-A,,0
401000000,2013,8,22,8/22/2013,7,5,50,7:05:50 AM,2013-08-22 07:05:50,STEREO-A,STA,FF,SSC,20138227550STEREO-A,Repetido,1
2357,2013,9,2,9/2/2013,2,19,45,2:19:45 AM,2013-09-02 02:19:45,STEREO-A,STA,FF,IPShock,20139221945STEREO-A,,0
402000000,2013,9,2,9/2/2013,2,19,45,2:19:45 AM,2013-09-02 02:19:45,STEREO-A,STA,FF,SSC,20139221945STEREO-A,Repetido,1
2358,2013,9,3,9/3/2013,15,50,33,3:50:33 PM,2013-09-03 15:50:33,STEREO-B,STB,FF,IPShock,201393155033STEREO-B,,0
403000000,2013,9,3,9/3/2013,15,50,33,3:50:33 PM,2013-09-03 15:50:33,STEREO-B,STB,FF,SSC,201393155033STEREO-B,Repetido,1
2359,2013,9,7,9/7/2013,22,2,20,10:02:20 PM,2013-09-07 22:02:20,STEREO-B,STB,FF,IPShock,20139722220STEREO-B,,0
404000000,2013,9,7,9/7/2013,22,2,20,10:02:20 PM,2013-09-07 22:02:20,STEREO-B,STB,FF,SSC,20139722220STEREO-B,Repetido,1
2360,2013,9,9,9/9/2013,14,32,11,2:32:11 PM,2013-09-09 14:32:11,STEREO-B,STB,FF,IPShock,201399143211STEREO-B,,0
405000000,2013,9,9,9/9/2013,14,32,11,2:32:11 PM,2013-09-09 14:32:11,STEREO-B,STB,FF,SSC,201399143211STEREO-B,Repetido,1
406000000,2013,9,10,9/10/2013,11,9,56,11:09:56 AM,2013-09-10 11:09:56,STEREO-A,STA,FF,SSC,201391011956STEREO-A,,0
407000000,2013,10,4,10/4/2013,4,28,16,4:28:16 AM,2013-10-04 04:28:16,STEREO-A,STA,FF,SSC,201310442816STEREO-A,,0
2363,2013,10,8,10/8/2013,4,54,47,4:54:47 AM,2013-10-08 04:54:47,STEREO-B,STB,FF,IPShock,201310845447STEREO-B,,0
408000000,2013,10,8,10/8/2013,4,54,47,4:54:47 AM,2013-10-08 04:54:47,STEREO-B,STB,FF,SSC,201310845447STEREO-B,Repetido,1
409000000,2013,10,12,10/12/2013,17,9,28,5:09:28 PM,2013-10-12 17:09:28,STEREO-B,STB,FF,SSC,2013101217928STEREO-B,,0
410000000,2013,10,15,10/15/2013,15,52,45,3:52:45 PM,2013-10-15 15:52:45,STEREO-B,STB,FF,SSC,20131015155245STEREO-B,,0
411000000,2013,10,21,10/21/2013,12,54,34,12:54:34 PM,2013-10-21 12:54:34,STEREO-A,STA,FF,SSC,20131021125434STEREO-A,,0
412000000,2013,10,21,10/21/2013,18,23,10,6:23:10 PM,2013-10-21 18:23:10,STEREO-B,STB,FF,SSC,20131021182310STEREO-B,,0
2365,2013,10,26,10/26/2013,2,25,0,2:25:00 AM,2013-10-26 02:25:00,STEREO-A,STA,FR,IPShock,201310262250STEREO-A,,0
413000000,2013,10,26,10/26/2013,2,25,15,2:25:15 AM,2013-10-26 02:25:15,STEREO-A,STA,FR,SSC,2013102622515STEREO-A,,0
2369,2013,10,29,10/29/2013,13,27,41,1:27:41 PM,2013-10-29 13:27:41,STEREO-B,STB,FF,IPShock,20131029132741STEREO-B,,0
414000000,2013,10,29,10/29/2013,13,27,41,1:27:41 PM,2013-10-29 13:27:41,STEREO-B,STB,FF,SSC,20131029132741STEREO-B,Repetido,1
2371,2013,11,1,11/1/2013,10,55,16,10:55:16 AM,2013-11-01 10:55:16,STEREO-A,STA,FF,IPShock,2013111105516STEREO-A,,0
415000000,2013,11,1,11/1/2013,10,55,16,10:55:16 AM,2013-11-01 10:55:16,STEREO-A,STA,FF,SSC,2013111105516STEREO-A,Repetido,1
2372,2013,11,4,11/4/2013,8,57,25,8:57:25 AM,2013-11-04 08:57:25,STEREO-A,STA,FF,IPShock,201311485725STEREO-A,,0
416000000,2013,11,4,11/4/2013,8,57,25,8:57:25 AM,2013-11-04 08:57:25,STEREO-A,STA,FF,SSC,201311485725STEREO-A,Repetido,1
2373,2013,11,5,11/5/2013,2,43,25,2:43:25 AM,2013-11-05 02:43:25,STEREO-B,STB,FF,IPShock,201311524325STEREO-B,,0
417000000,2013,11,5,11/5/2013,2,43,25,2:43:25 AM,2013-11-05 02:43:25,STEREO-B,STB,FF,SSC,201311524325STEREO-B,Repetido,1
418000000,2013,11,5,11/5/2013,22,24,10,10:24:10 PM,2013-11-05 22:24:10,STEREO-A,STA,FF,SSC,2013115222410STEREO-A,,0
419000000,2013,11,5,11/5/2013,23,53,9,11:53:09 PM,2013-11-05 23:53:09,STEREO-A,STA,FF,SSC,201311523539STEREO-A,,0
2374,2013,11,6,11/6/2013,2,0,26,2:00:26 AM,2013-11-06 02:00:26,STEREO-B,STB,FF,IPShock,20131162026STEREO-B,,0
420000000,2013,11,6,11/6/2013,2,0,26,2:00:26 AM,2013-11-06 02:00:26,STEREO-B,STB,FF,SSC,20131162026STEREO-B,Repetido,1
2375,2013,11,6,11/6/2013,13,37,43,1:37:43 PM,2013-11-06 13:37:43,STEREO-B,STB,FR,IPShock,2013116133743STEREO-B,,0
421000000,2013,11,8,11/8/2013,13,28,35,1:28:35 PM,2013-11-08 13:28:35,STEREO-B,STB,FF,SSC,2013118132835STEREO-B,,0
422000000,2013,11,10,11/10/2013,0,26,0,12:26:00 AM,2013-11-10 00:26:00,STEREO-A,STA,FF,SSC,201311100260STEREO-A,,0
2377,2013,11,10,11/10/2013,0,26,0,12:26:00 AM,2013-11-10 00:26:00,STEREO-A,STA,FF,IPShock,201311100260STEREO-A,Repetido,1
423000000,2013,11,11,11/11/2013,10,31,52,10:31:52 AM,2013-11-11 10:31:52,STEREO-A,STA,FF,SSC,20131111103152STEREO-A,,0
2378,2013,11,11,11/11/2013,10,31,52,10:31:52 AM,2013-11-11 10:31:52,STEREO-A,STA,FF,IPShock,20131111103152STEREO-A,Repetido,1
2379,2013,11,13,11/13/2013,17,0,55,5:00:55 PM,2013-11-13 17:00:55,STEREO-A,STA,FF,IPShock,2013111317055STEREO-A,,0
424000000,2013,11,13,11/13/2013,17,0,55,5:00:55 PM,2013-11-13 17:00:55,STEREO-A,STA,FF,SSC,2013111317055STEREO-A,Repetido,1
425000000,2013,11,14,11/14/2013,5,50,48,5:50:48 AM,2013-11-14 05:50:48,STEREO-A,STA,FF,SSC,2013111455048STEREO-A,,0
2380,2013,11,18,11/18/2013,18,23,53,6:23:53 PM,2013-11-18 18:23:53,STEREO-A,STA,FF,IPShock,20131118182353STEREO-A,,0
426000000,2013,11,18,11/18/2013,18,23,53,6:23:53 PM,2013-11-18 18:23:53,STEREO-A,STA,FF,SSC,20131118182353STEREO-A,Repetido,1
427000000,2013,11,20,11/20/2013,23,52,7,11:52:07 PM,2013-11-20 23:52:07,STEREO-A,STA,FF,SSC,2013112023527STEREO-A,,0
2381,2013,11,22,11/22/2013,18,38,30,6:38:30 PM,2013-11-22 18:38:30,STEREO-A,STA,FR,IPShock,20131122183830STEREO-A,,0
428000000,2013,11,24,11/24/2013,3,51,30,3:51:30 AM,2013-11-24 03:51:30,STEREO-A,STA,FF,SSC,2013112435130STEREO-A,,0
2383,2013,12,1,12/1/2013,22,29,46,10:29:46 PM,2013-12-01 22:29:46,STEREO-A,STA,FF,IPShock,2013121222946STEREO-A,,0
429000000,2013,12,1,12/1/2013,22,29,46,10:29:46 PM,2013-12-01 22:29:46,STEREO-A,STA,FF,SSC,2013121222946STEREO-A,Repetido,1
430000000,2013,12,8,12/8/2013,18,22,41,6:22:41 PM,2013-12-08 18:22:41,STEREO-B,STB,FF,SSC,2013128182241STEREO-B,,0
2387,2013,12,8,12/8/2013,18,22,41,6:22:41 PM,2013-12-08 18:22:41,STEREO-B,STB,FF,IPShock,2013128182241STEREO-B,Repetido,1
431000000,2013,12,14,12/14/2013,14,24,14,2:24:14 PM,2013-12-14 14:24:14,STEREO-B,STB,FF,SSC,20131214142414STEREO-B,,0
2389,2013,12,15,12/15/2013,1,8,9,1:08:09 AM,2013-12-15 01:08:09,STEREO-B,STB,FF,IPShock,20131215189STEREO-B,,0
432000000,2013,12,15,12/15/2013,1,8,9,1:08:09 AM,2013-12-15 01:08:09,STEREO-B,STB,FF,SSC,20131215189STEREO-B,Repetido,1
2390,2013,12,17,12/17/2013,13,29,41,1:29:41 PM,2013-12-17 13:29:41,STEREO-B,STB,FF,IPShock,20131217132941STEREO-B,,0
433000000,2013,12,17,12/17/2013,13,29,41,1:29:41 PM,2013-12-17 13:29:41,STEREO-B,STB,FF,SSC,20131217132941STEREO-B,Repetido,1
2391,2013,12,17,12/17/2013,16,7,44,4:07:44 PM,2013-12-17 16:07:44,STEREO-A,STA,FR,IPShock,2013121716744STEREO-A,,0
434000000,2013,12,17,12/17/2013,16,7,44,4:07:44 PM,2013-12-17 16:07:44,STEREO-A,STA,FR,SSC,2013121716744STEREO-A,Repetido,1
2392,2013,12,22,12/22/2013,0,9,44,12:09:44 AM,2013-12-22 00:09:44,STEREO-B,STB,FF,IPShock,201312220944STEREO-B,,0
435000000,2013,12,22,12/22/2013,0,9,44,12:09:44 AM,2013-12-22 00:09:44,STEREO-B,STB,FF,SSC,201312220944STEREO-B,Repetido,1
436000000,2013,12,24,12/24/2013,20,6,47,8:06:47 PM,2013-12-24 20:06:47,STEREO-A,STA,FF,SSC,2013122420647STEREO-A,,0
2393,2013,12,24,12/24/2013,22,18,37,10:18:37 PM,2013-12-24 22:18:37,STEREO-A,STA,FF,IPShock,20131224221837STEREO-A,,0
437000000,2013,12,24,12/24/2013,22,18,37,10:18:37 PM,2013-12-24 22:18:37,STEREO-A,STA,FF,SSC,20131224221837STEREO-A,Repetido,1
2394,2013,12,26,12/26/2013,5,4,11,5:04:11 AM,2013-12-26 05:04:11,STEREO-A,STA,FR,IPShock,201312265411STEREO-A,,0
438000000,2013,12,26,12/26/2013,5,4,11,5:04:11 AM,2013-12-26 05:04:11,STEREO-A,STA,FR,SSC,201312265411STEREO-A,Repetido,1
439000000,2013,12,28,12/28/2013,17,6,36,5:06:36 PM,2013-12-28 17:06:36,STEREO-B,STB,FF,SSC,2013122817636STEREO-B,,0
2395,2013,12,28,12/28/2013,17,6,42,5:06:42 PM,2013-12-28 17:06:42,STEREO-B,STB,FF,IPShock,2013122817642STEREO-B,,0
440000000,2013,12,29,12/29/2013,3,39,5,3:39:05 AM,2013-12-29 03:39:05,STEREO-A,STA,FF,SSC,201312293395STEREO-A,,0
2396,2013,12,29,12/29/2013,3,39,5,3:39:05 AM,2013-12-29 03:39:05,STEREO-A,STA,FF,IPShock,201312293395STEREO-A,Repetido,1
2397,2013,12,29,12/29/2013,7,15,51,7:15:51 AM,2013-12-29 07:15:51,STEREO-A,STA,FF,IPShock,2013122971551STEREO-A,,0
441000000,2013,12,29,12/29/2013,7,15,51,7:15:51 AM,2013-12-29 07:15:51,STEREO-A,STA,FF,SSC,2013122971551STEREO-A,Repetido,1
2398,2013,12,30,12/30/2013,17,39,56,5:39:56 PM,2013-12-30 17:39:56,STEREO-B,STB,FR,IPShock,20131230173956STEREO-B,,0
2399,2013,12,30,12/30/2013,21,58,0,9:58:00 PM,2013-12-30 21:58:00,STEREO-B,STB,FF,IPShock,2013123021580STEREO-B,,0
442000000,2013,12,30,12/30/2013,21,58,0,9:58:00 PM,2013-12-30 21:58:00,STEREO-B,STB,FF,SSC,2013123021580STEREO-B,Repetido,1
443000000,2013,12,31,12/31/2013,13,31,40,1:31:40 PM,2013-12-31 13:31:40,STEREO-A,STA,FF,SSC,20131231133140STEREO-A,,0
444000000,2014,1,9,1/9/2014,13,17,36,1:17:36 PM,2014-01-09 13:17:36,STEREO-A,STA,FF,SSC,201419131736STEREO-A,,0
2401,2014,1,9,1/9/2014,13,17,36,1:17:36 PM,2014-01-09 13:17:36,STEREO-A,STA,FF,IPShock,201419131736STEREO-A,Repetido,1
445000000,2014,1,12,1/12/2014,19,11,41,7:11:41 PM,2014-01-12 19:11:41,STEREO-A,STA,FF,SSC,2014112191141STEREO-A,,0
446000000,2014,1,14,1/14/2014,23,59,9,11:59:09 PM,2014-01-14 23:59:09,STEREO-A,STA,FF,SSC,201411423599STEREO-A,,0
447000000,2014,1,17,1/17/2014,10,52,23,10:52:22 AM,2014-01-17 10:52:22,STEREO-A,STA,FF,SSC,"2014117105222,8STEREO-A",,0
2404,2014,1,20,1/20/2014,19,21,50,7:21:50 PM,2014-01-20 19:21:50,STEREO-A,STA,FF,IPShock,2014120192150STEREO-A,,0
448000000,2014,1,20,1/20/2014,19,21,50,7:21:50 PM,2014-01-20 19:21:50,STEREO-A,STA,FF,SSC,2014120192150STEREO-A,Repetido,1
449000000,2014,1,22,1/22/2014,15,14,31,3:14:31 PM,2014-01-22 15:14:31,STEREO-A,STA,FF,SSC,2014122151431STEREO-A,,0
2405,2014,1,22,1/22/2014,15,14,31,3:14:31 PM,2014-01-22 15:14:31,STEREO-A,STA,FF,IPShock,2014122151431STEREO-A,Repetido,1
2406,2014,1,24,1/24/2014,7,13,25,7:13:25 AM,2014-01-24 07:13:25,STEREO-B,STB,FF,IPShock,201412471325STEREO-B,,0
450000000,2014,1,24,1/24/2014,7,13,45,7:13:45 AM,2014-01-24 07:13:45,STEREO-B,STB,FF,SSC,201412471345STEREO-B,,0
451000000,2014,1,24,1/24/2014,14,14,54,2:14:54 PM,2014-01-24 14:14:54,STEREO-B,STB,FF,SSC,2014124141454STEREO-B,,0
2407,2014,1,26,1/26/2014,11,42,19,11:42:19 AM,2014-01-26 11:42:19,STEREO-B,STB,FR,IPShock,2014126114219STEREO-B,,0
452000000,2014,1,26,1/26/2014,11,42,19,11:42:19 AM,2014-01-26 11:42:19,STEREO-B,STB,FR,SSC,2014126114219STEREO-B,Repetido,1
453000000,2014,1,29,1/29/2014,5,19,50,5:19:50 AM,2014-01-29 05:19:50,STEREO-B,STB,FF,SSC,201412951950STEREO-B,,0
2408,2014,1,29,1/29/2014,5,19,50,5:19:50 AM,2014-01-29 05:19:50,STEREO-B,STB,FF,IPShock,201412951950STEREO-B,Repetido,1
2409,2014,1,29,1/29/2014,18,13,26,6:13:26 PM,2014-01-29 18:13:26,STEREO-A,STA,FF,IPShock,2014129181326STEREO-A,,0
454000000,2014,1,29,1/29/2014,18,13,26,6:13:26 PM,2014-01-29 18:13:26,STEREO-A,STA,FF,SSC,2014129181326STEREO-A,Repetido,1
2410,2014,2,1,2/1/2014,6,19,25,6:19:25 AM,2014-02-01 06:19:25,STEREO-A,STA,FF,IPShock,20142161925STEREO-A,,0
455000000,2014,2,1,2/1/2014,6,19,25,6:19:25 AM,2014-02-01 06:19:25,STEREO-A,STA,FF,SSC,20142161925STEREO-A,Repetido,1
2411,2014,2,1,2/1/2014,15,58,36,3:58:36 PM,2014-02-01 15:58:36,STEREO-B,STB,FF,IPShock,201421155836STEREO-B,,0
2412,2014,2,2,2/2/2014,0,18,17,12:18:17 AM,2014-02-02 00:18:17,STEREO-A,STA,FF,IPShock,20142201817STEREO-A,,0
456000000,2014,2,2,2/2/2014,0,18,17,12:18:17 AM,2014-02-02 00:18:17,STEREO-A,STA,FF,SSC,20142201817STEREO-A,Repetido,1
2413,2014,2,5,2/5/2014,3,27,37,3:27:37 AM,2014-02-05 03:27:37,STEREO-A,STA,FF,IPShock,20142532737STEREO-A,,0
457000000,2014,2,5,2/5/2014,3,27,37,3:27:37 AM,2014-02-05 03:27:37,STEREO-A,STA,FF,SSC,20142532737STEREO-A,Repetido,1
